age,experience_years,education,job_title,income,region,employment_status,enumerator_id,question_id
36,5,Bachelor,Software Developer,16029,Jeddah,Full-time,E012,Q7
48,28,High School,Cashier,7242,Jeddah,Self-employed,E007,Q5
35,2,PhD,Scientist,56352,Jeddah,Full-time,E004,Q7
19,0,High School,Security Guard,5462,Jeddah,Full-time,E004,Q5
41,14,Diploma,Lab Technician,10922,Jeddah,Full-time,E008,Q5
30,5,High School,Janitor,4508,Riyadh,Full-time,E001,Q6
34,11,PhD,Department Head,59601,Jeddah,Full-time,E009,Q10
43,22,Diploma,Administrative Assistant,6147,Riyadh,Full-time,E001,Q6
28,4,PhD,Professor,29802,Riyadh,Full-time,E005,Q4
47,15,High School,Cashier,3769,Riyadh,Part-time,E001,Q4
32,5,PhD,Janitor,3172,Dammam,Part-time,E010,Q4
20,0,PhD,Professor,79215,Jeddah,Part-time,E001,Q1
47,5,Bachelor,Teacher,66066,Jeddah,Unemployed,E009,Q3
18,0,High School,Worker,4705,Jeddah,Full-time,E010,Q5
50,28,Diploma,Administrative Assistant,72264,Dammam,Unemployed,E010,Q4
25,34,Master,Senior Engineer,15364,Dammam,Full-time,E006,Q7
37,12,Bachelor,Teacher,17027,Riyadh,Full-time,E006,Q9
34,16,PhD,Department Head,66375,Dammam,Full-time,E010,Q7
22,0,Bachelor,Analyst,10561,Dammam,Full-time,E003,Q2
47,5,High School,Janitor,3308,Jeddah,Full-time,E003,Q7
22,21,High School,Janitor,7636,Dammam,Student,E001,Q1
37,1,Master,Researcher,35747,Riyadh,Full-time,E012,Q4
41,7,PhD,Senior Researcher,39482,Riyadh,Full-time,E003,Q4
43,2,PhD,Senior Researcher,51529,Jeddah,Full-time,E015,Q8
34,15,PhD,Cashier,6817,Jeddah,Self-employed,E012,Q6
36,2,PhD,Scientist,69913,Riyadh,Unemployed,E004,Q8
54,5,Master,Consultant,29739,Dammam,Full-time,E014,Q10
37,0,High School,Worker,5895,Jeddah,Self-employed,E012,Q8
40,18,Bachelor,Software Developer,14519,Riyadh,Part-time,E013,Q4
43,11,High School,Security Guard,4204,Riyadh,Part-time,E011,Q8
41,0,Diploma,Administrative Assistant,5338,Jeddah,Self-employed,E014,Q6
40,4,PhD,Research Director,29907,Riyadh,Full-time,E013,Q3
49,30,Diploma,Receptionist,9665,Dammam,Full-time,E014,Q7
46,6,Bachelor,Analyst,21283,Dammam,Part-time,E004,Q1
21,1,High School,Clerk,6135,Dammam,Full-time,E003,Q10
49,7,Master,Senior Engineer,15889,Jeddah,Full-time,E006,Q3
28,10,Bachelor,Teacher,14172,Dammam,Full-time,E011,Q5
21,1,Diploma,Research Director,52827,Jeddah,Full-time,E005,Q7
23,3,High School,Security Guard,4387,Riyadh,Part-time,E011,Q7
49,27,Bachelor,Software Developer,14845,Riyadh,Full-time,E004,Q7
51,57,PhD,Research Director,33091,Jeddah,Part-time,E015,Q10
26,7,Diploma,Administrative Assistant,9673,Dammam,Full-time,E003,Q1
13,19,Bachelor,Software Developer,9253,Riyadh,Full-time,E003,Q6
40,20,Diploma,Lab Technician,7632,Dammam,Full-time,E001,Q2
33,9,Bachelor,HR Officer,9773,Jeddah,Full-time,E015,Q10
44,21,PhD,Professor,40896,Jeddah,Part-time,E015,Q5
53,20,PhD,Professor,84057,Jeddah,Unemployed,E006,Q8
49,1,Diploma,Research Director,68435,Dammam,Full-time,E001,Q4
42,6,Diploma,Administrative Assistant,11928,Dammam,Full-time,E008,Q9
51,8,PhD,Research Director,67698,Riyadh,Full-time,E001,Q5
42,20,Bachelor,HR Officer,19163,Jeddah,Full-time,E004,Q3
43,9,Master,Senior Engineer,20409,Riyadh,Full-time,E001,Q2
44,24,PhD,Janitor,3896,Jeddah,Part-time,E003,Q2
54,30,PhD,Department Head,37053,Jeddah,Self-employed,E002,Q5
28,2,Bachelor,Software Developer,21436,Riyadh,Part-time,E002,Q7
38,9,High School,Cashier,3482,Dammam,Full-time,E003,Q4
49,26,Master,Senior Engineer,30473,Jeddah,Self-employed,E014,Q10
45,2,Master,Financial Analyst,35152,Riyadh,Full-time,E012,Q2
15,20,PhD,Scientist,40313,Jeddah,Full-time,E007,Q9
41,23,High School,Professor,61702,Dammam,Self-employed,E010,Q5
47,12,Diploma,Administrative Assistant,5489,Jeddah,Full-time,E005,Q8
46,9,Master,Project Manager,20500,Dammam,Part-time,E004,Q9
44,18,Diploma,Technician,7330,Jeddah,Full-time,E002,Q4
45,6,High School,Surgeon,56917,Riyadh,Self-employed,E007,Q3
20,21,Master,Data Scientist,24963,Riyadh,Student,E002,Q7
24,20,PhD,Professor,74140,Riyadh,Part-time,E006,Q4
44,51,PhD,Scientist,35853,Dammam,Full-time,E006,Q9
42,14,Diploma,Receptionist,5774,Dammam,Full-time,E009,Q6
71,13,PhD,Professor,43782,Dammam,Self-employed,E006,Q1
47,29,Bachelor,Analyst,8804,Riyadh,Full-time,E014,Q10
49,10,PhD,Scientist,0,Dammam,Full-time,E004,Q7
45,1,High School,Waiter,5050,Dammam,Self-employed,E010,Q10
44,24,Diploma,Receptionist,9195,Jeddah,Full-time,E002,Q10
48,12,Master,Project Manager,18690,Riyadh,Part-time,E001,Q8
27,4,Diploma,Receptionist,10121,Dammam,Full-time,E004,Q5
42,13,High School,Worker,3871,Dammam,Part-time,E010,Q9
36,0,High School,Janitor,3558,Jeddah,Part-time,E012,Q10
39,3,High School,Security Guard,6338,Riyadh,Self-employed,E015,Q2
51,14,Master,Consultant,31928,Riyadh,Self-employed,E013,Q2
51,26,PhD,Cashier,5925,Dammam,Self-employed,E005,Q9
43,5,High School,Worker,43935,Riyadh,Unemployed,E003,Q1
83,11,Master,Data Scientist,30560,Jeddah,Full-time,E004,Q5
39,7,Master,Financial Analyst,26219,Dammam,Full-time,E015,Q5
53,33,PhD,Department Head,52744,Dammam,Self-employed,E007,Q9
37,18,Diploma,Nurse,7985,Jeddah,Full-time,E013,Q2
45,18,Bachelor,Software Developer,17443,Riyadh,Full-time,E004,Q8
50,11,Diploma,Nurse,8172,Dammam,Full-time,E009,Q2
40,21,PhD,Senior Researcher,51986,Dammam,Full-time,E002,Q5
52,28,PhD,Scientist,36441,Dammam,Full-time,E002,Q4
19,25,Diploma,Nurse,9850,Jeddah,Student,E013,Q10
44,23,Diploma,Surgeon,54865,Riyadh,Part-time,E009,Q6
23,1,High School,Driver,7439,Riyadh,Part-time,E014,Q3
39,0,PhD,Professor,48985,Riyadh,Full-time,E007,Q1
25,6,Diploma,Surgeon,47601,Dammam,Part-time,E013,Q8
50,19,PhD,Research Director,56168,Dammam,Full-time,E005,Q4
19,18,High School,Janitor,5097,Dammam,Student,E011,Q3
18,16,PhD,Research Director,26302,Riyadh,Student,E013,Q4
42,3,Master,Financial Analyst,15760,Jeddah,Full-time,E004,Q5
22,4,Bachelor,Designer,11488,Jeddah,Full-time,E015,Q8
19,15,Bachelor,Accountant,12329,Jeddah,Student,E010,Q9
40,22,High School,Security Guard,4223,Jeddah,Full-time,E013,Q7
45,3,Bachelor,Marketing Specialist,11802,Dammam,Full-time,E002,Q1
24,3,Bachelor,Analyst,16889,Dammam,Self-employed,E008,Q2
44,6,Diploma,Administrative Assistant,10262,Riyadh,Part-time,E004,Q9
50,10,Master,Senior Engineer,38540,Jeddah,Full-time,E009,Q4
29,5,Master,Financial Analyst,15752,Jeddah,Full-time,E006,Q1
22,1,PhD,Senior Researcher,50760,Jeddah,Full-time,E002,Q4
37,4,Bachelor,Analyst,15313,Dammam,Full-time,E003,Q4
30,1,High School,Clerk,4124,Riyadh,Full-time,E004,Q4
55,13,Master,Project Manager,17619,Dammam,Self-employed,E001,Q8
75,9,Bachelor,Software Developer,16370,Riyadh,Full-time,E014,Q10
46,10,Diploma,Technician,9437,Jeddah,Full-time,E009,Q2
54,29,Master,Project Manager,37416,Dammam,Full-time,E006,Q2
20,14,PhD,Senior Researcher,60374,Dammam,Part-time,E015,Q9
30,5,Bachelor,Software Developer,17396,Jeddah,Full-time,E008,Q7
26,6,Diploma,Receptionist,11470,Jeddah,Full-time,E002,Q1
19,18,Master,Financial Analyst,34291,Jeddah,Student,E014,Q10
30,5,PhD,Department Head,26625,Dammam,Self-employed,E001,Q1
21,1,Diploma,Administrative Assistant,11211,Jeddah,Full-time,E013,Q4
44,11,High School,Security Guard,7066,Dammam,Part-time,E013,Q1
24,2,PhD,Senior Researcher,60778,Riyadh,Full-time,E004,Q7
22,4,PhD,Cashier,5500,Jeddah,Full-time,E003,Q9
35,54,Master,Researcher,37615,Dammam,Part-time,E006,Q1
29,8,Diploma,Nurse,6447,Jeddah,Self-employed,E007,Q3
30,11,Master,Researcher,0,Jeddah,Part-time,E011,Q8
27,7,High School,Driver,5818,Jeddah,Full-time,E001,Q6
19,23,Master,Financial Analyst,37648,Dammam,Student,E011,Q1
48,17,Bachelor,Teacher,74586,Riyadh,Unemployed,E004,Q10
78,7,PhD,Scientist,64775,Jeddah,Self-employed,E009,Q4
30,2,Master,Consultant,37076,Dammam,Full-time,E006,Q1
40,14,PhD,Senior Researcher,29574,Dammam,Full-time,E002,Q9
45,6,PhD,Security Guard,6665,Jeddah,Full-time,E006,Q1
25,6,High School,Janitor,6121,Dammam,Full-time,E014,Q6
24,4,High School,Driver,85050,Riyadh,Unemployed,E002,Q9
77,7,Master,Researcher,28686,Dammam,Full-time,E002,Q9
27,3,Diploma,Nurse,8436,Dammam,Full-time,E001,Q1
42,1,Diploma,Nurse,5278,Dammam,Part-time,E001,Q1
53,0,PhD,Department Head,65775,Riyadh,Full-time,E014,Q4
33,5,Master,Financial Analyst,17465,Dammam,Full-time,E011,Q9
22,1,High School,Driver,3419,Jeddah,Full-time,E007,Q7
36,18,Bachelor,Accountant,18014,Jeddah,Full-time,E011,Q2
28,6,Diploma,Professor,69807,Dammam,Full-time,E006,Q5
26,8,High School,Surgeon,46469,Riyadh,Self-employed,E006,Q10
36,17,Diploma,Nurse,11469,Dammam,Full-time,E003,Q8
49,30,PhD,Professor,28728,Riyadh,Part-time,E014,Q6
45,24,PhD,Research Director,29656,Dammam,Part-time,E015,Q2
21,10,PhD,Professor,66706,Jeddah,Student,E011,Q7
40,4,Bachelor,HR Officer,40500,Dammam,Unemployed,E002,Q2
20,1,Diploma,Technician,6308,Dammam,Full-time,E005,Q2
31,7,Bachelor,Accountant,16368,Dammam,Full-time,E011,Q9
41,15,Master,Senior Engineer,39018,Riyadh,Part-time,E015,Q9
32,12,PhD,Research Director,36357,Jeddah,Full-time,E013,Q5
37,8,Master,Data Scientist,24994,Dammam,Part-time,E007,Q2
30,5,High School,Clerk,3068,Riyadh,Full-time,E001,Q9
44,11,High School,Cashier,74463,Dammam,Unemployed,E008,Q6
34,50,PhD,Senior Researcher,40053,Dammam,Self-employed,E007,Q10
26,1,Diploma,Lab Technician,11288,Jeddah,Full-time,E004,Q10
29,11,Bachelor,Accountant,21875,Riyadh,Part-time,E001,Q10
32,11,High School,Driver,4181,Dammam,Self-employed,E009,Q6
45,2,Bachelor,HR Officer,17485,Riyadh,Full-time,E011,Q8
39,17,Bachelor,Designer,10941,Jeddah,Full-time,E002,Q5
42,22,Bachelor,HR Officer,17011,Jeddah,Part-time,E006,Q1
34,1,PhD,Professor,67053,Riyadh,Self-employed,E007,Q2
37,6,Master,Senior Engineer,32401,Dammam,Full-time,E014,Q6
35,16,Master,Data Scientist,27897,Riyadh,Full-time,E010,Q9
82,1,High School,Waiter,7691,Dammam,Full-time,E010,Q2
50,2,Master,Financial Analyst,15187,Riyadh,Full-time,E011,Q8
19,9,PhD,Senior Researcher,78843,Jeddah,Full-time,E007,Q4
45,11,Diploma,Technician,11088,Jeddah,Part-time,E010,Q1
24,5,High School,Driver,6468,Riyadh,Part-time,E014,Q10
51,21,Master,Financial Analyst,23050,Jeddah,Full-time,E001,Q8
25,42,Bachelor,HR Officer,15251,Riyadh,Full-time,E014,Q4
24,0,Bachelor,HR Officer,16327,Jeddah,Self-employed,E004,Q10
36,4,Diploma,Nurse,6130,Jeddah,Part-time,E013,Q10
41,6,Master,Researcher,25651,Dammam,Full-time,E002,Q10
36,13,Master,Researcher,16697,Riyadh,Full-time,E002,Q7
45,23,Diploma,Technician,10818,Dammam,Part-time,E006,Q8
32,13,High School,Cashier,7922,Riyadh,Full-time,E008,Q3
39,15,Diploma,Nurse,8922,Jeddah,Full-time,E006,Q8
40,47,Diploma,Lab Technician,8408,Dammam,Full-time,E015,Q4
75,5,Master,Data Scientist,26433,Jeddah,Full-time,E006,Q4
28,4,PhD,Professor,46221,Dammam,Full-time,E007,Q7
30,5,PhD,Scientist,47853,Riyadh,Full-time,E001,Q7
48,14,High School,Waiter,7873,Dammam,Self-employed,E015,Q7
40,21,Master,Senior Engineer,0,Riyadh,Full-time,E007,Q1
38,19,High School,Waiter,7292,Dammam,Full-time,E009,Q7
57,4,PhD,Professor,40141,Jeddah,Part-time,E007,Q1
39,3,Bachelor,Software Developer,19020,Riyadh,Part-time,E001,Q6
13,7,PhD,Scientist,67853,Jeddah,Part-time,E009,Q2
37,6,Bachelor,Teacher,15125,Riyadh,Part-time,E006,Q9
54,15,High School,Surgeon,73338,Jeddah,Full-time,E008,Q3
27,1,High School,Security Guard,5598,Dammam,Full-time,E001,Q5
31,8,PhD,Waiter,5169,Riyadh,Full-time,E015,Q7
31,12,Diploma,Administrative Assistant,9720,Riyadh,Full-time,E008,Q2
32,8,High School,Worker,6952,Dammam,Full-time,E013,Q5
35,5,PhD,Waiter,6061,Jeddah,Full-time,E014,Q8
37,16,Bachelor,Software Developer,16084,Dammam,Part-time,E008,Q2
33,2,PhD,Research Director,53514,Riyadh,Self-employed,E012,Q6
18,23,Bachelor,Designer,9966,Jeddah,Student,E008,Q9
38,20,High School,Waiter,7797,Dammam,Full-time,E009,Q2
52,24,High School,Research Director,72541,Dammam,Full-time,E013,Q10
35,2,High School,Clerk,6269,Jeddah,Full-time,E001,Q3
22,0,Diploma,Lab Technician,11106,Riyadh,Self-employed,E006,Q8
19,0,High School,Worker,4780,Dammam,Full-time,E003,Q6
46,4,Master,Project Manager,22370,Dammam,Full-time,E011,Q7
40,8,Master,Financial Analyst,26039,Dammam,Self-employed,E010,Q3
23,5,Diploma,Nurse,7204,Jeddah,Full-time,E003,Q8
37,1,Bachelor,Designer,11369,Dammam,Full-time,E008,Q10
54,32,Master,Financial Analyst,22345,Riyadh,Full-time,E013,Q3
49,29,Diploma,Surgeon,74437,Riyadh,Full-time,E009,Q10
43,7,PhD,Department Head,50894,Dammam,Full-time,E008,Q2
19,13,PhD,Senior Researcher,67304,Jeddah,Full-time,E015,Q4
53,6,PhD,Research Director,47468,Dammam,Full-time,E013,Q6
22,2,High School,Clerk,6605,Riyadh,Full-time,E013,Q8
41,11,Bachelor,Designer,86018,Dammam,Unemployed,E006,Q2
81,7,Diploma,Technician,10868,Dammam,Part-time,E009,Q6
41,10,Master,Data Scientist,39132,Riyadh,Full-time,E014,Q3
45,1,Diploma,Lab Technician,11577,Jeddah,Full-time,E004,Q4
31,4,High School,Clerk,7170,Riyadh,Full-time,E009,Q4
48,15,High School,Waiter,0,Jeddah,Full-time,E013,Q1
30,5,High School,Janitor,6949,Dammam,Full-time,E001,Q9
30,12,PhD,Professor,56080,Dammam,Full-time,E005,Q9
34,2,Master,Financial Analyst,34884,Dammam,Full-time,E003,Q2
54,28,PhD,Security Guard,6201,Dammam,Full-time,E005,Q6
93,11,High School,Cashier,4361,Jeddah,Full-time,E003,Q4
44,16,Diploma,Technician,8477,Dammam,Part-time,E015,Q1
35,3,High School,Security Guard,3772,Riyadh,Part-time,E012,Q3
41,1,Diploma,Technician,8435,Jeddah,Full-time,E006,Q4
28,8,High School,Driver,3129,Dammam,Full-time,E007,Q10
47,19,Master,Consultant,23708,Riyadh,Full-time,E014,Q10
36,5,Diploma,Lab Technician,6497,Jeddah,Full-time,E014,Q9
42,3,Master,Researcher,22646,Riyadh,Part-time,E014,Q6
21,3,Diploma,Receptionist,11653,Dammam,Full-time,E008,Q4
28,8,PhD,Research Director,51872,Riyadh,Full-time,E010,Q1
44,7,Bachelor,Accountant,19529,Jeddah,Full-time,E006,Q8
21,1,High School,Security Guard,6937,Dammam,Part-time,E005,Q9
33,14,Master,Project Manager,0,Riyadh,Full-time,E010,Q10
30,5,Bachelor,HR Officer,20099,Riyadh,Full-time,E001,Q3
51,22,Bachelor,Analyst,22900,Dammam,Full-time,E008,Q4
40,4,Master,Researcher,38137,Jeddah,Full-time,E006,Q7
49,15,Master,Data Scientist,32398,Riyadh,Part-time,E011,Q8
20,1,High School,Driver,4864,Jeddah,Part-time,E010,Q9
20,0,High School,Worker,5771,Dammam,Self-employed,E005,Q10
20,2,High School,Janitor,7262,Jeddah,Self-employed,E014,Q8
23,4,Diploma,Technician,10414,Dammam,Part-time,E005,Q1
41,0,Master,Senior Engineer,27368,Jeddah,Full-time,E011,Q5
38,1,Diploma,Technician,8524,Riyadh,Full-time,E008,Q3
31,5,PhD,Department Head,42167,Dammam,Full-time,E006,Q7
55,13,PhD,Security Guard,3136,Riyadh,Full-time,E005,Q7
29,6,Master,Data Scientist,33321,Riyadh,Full-time,E008,Q2
44,3,Master,Financial Analyst,22415,Riyadh,Full-time,E003,Q1
39,13,Bachelor,Accountant,24870,Riyadh,Self-employed,E007,Q4
55,10,PhD,Waiter,3984,Riyadh,Full-time,E004,Q5
21,11,PhD,Professor,76012,Riyadh,Full-time,E001,Q6
44,4,Bachelor,Analyst,12719,Riyadh,Full-time,E009,Q1
21,3,Diploma,Administrative Assistant,11666,Riyadh,Full-time,E012,Q5
34,10,PhD,Cashier,3724,Dammam,Full-time,E013,Q10
57,16,PhD,Scientist,54483,Jeddah,Unemployed,E004,Q2
32,7,PhD,Cashier,4623,Dammam,Full-time,E013,Q5
56,33,PhD,Scientist,65433,Dammam,Part-time,E001,Q1
34,12,PhD,Professor,68390,Riyadh,Full-time,E005,Q6
49,9,Diploma,Lab Technician,6963,Riyadh,Full-time,E006,Q9
39,5,Diploma,Scientist,69367,Riyadh,Self-employed,E010,Q3
36,8,PhD,Senior Researcher,40782,Riyadh,Unemployed,E009,Q2
29,6,Master,Data Scientist,31653,Riyadh,Part-time,E007,Q8
21,0,High School,Security Guard,5000,Dammam,Full-time,E012,Q6
47,10,High School,Scientist,40085,Dammam,Full-time,E005,Q3
44,23,Diploma,Receptionist,9543,Jeddah,Full-time,E002,Q7
39,19,Diploma,Receptionist,11520,Riyadh,Full-time,E002,Q6
95,15,Bachelor,Accountant,12363,Jeddah,Part-time,E007,Q4
22,3,High School,Janitor,6624,Riyadh,Full-time,E010,Q4
58,39,PhD,Scientist,36223,Jeddah,Full-time,E005,Q4
27,1,Diploma,Administrative Assistant,0,Dammam,Full-time,E004,Q3
43,17,Master,Researcher,38066,Dammam,Full-time,E014,Q9
38,20,Master,Consultant,37004,Jeddah,Full-time,E009,Q8
27,7,High School,Security Guard,65594,Dammam,Unemployed,E001,Q8
49,31,Bachelor,Teacher,10286,Jeddah,Full-time,E005,Q10
29,10,Diploma,Lab Technician,11048,Jeddah,Full-time,E012,Q4
30,5,Diploma,Lab Technician,9388,Jeddah,Self-employed,E001,Q10
25,7,Bachelor,Analyst,16763,Dammam,Self-employed,E015,Q6
20,1,PhD,Cashier,4090,Dammam,Full-time,E004,Q9
41,20,Master,Financial Analyst,30635,Riyadh,Self-employed,E008,Q9
33,7,Diploma,Receptionist,9188,Riyadh,Part-time,E002,Q9
26,7,Diploma,Nurse,8682,Riyadh,Full-time,E011,Q4
45,17,Bachelor,Designer,20506,Jeddah,Full-time,E010,Q10
33,2,Diploma,Nurse,5295,Riyadh,Part-time,E002,Q7
48,26,Master,Consultant,27759,Jeddah,Full-time,E007,Q6
40,1,PhD,Janitor,3588,Riyadh,Full-time,E003,Q9
40,11,Master,Financial Analyst,21787,Jeddah,Self-employed,E015,Q1
46,24,PhD,Department Head,65498,Dammam,Full-time,E004,Q2
25,1,Master,Consultant,16364,Jeddah,Full-time,E014,Q6
21,3,Diploma,Administrative Assistant,5709,Riyadh,Full-time,E003,Q6
48,11,Bachelor,Marketing Specialist,14867,Dammam,Full-time,E007,Q4
12,4,Diploma,Administrative Assistant,5723,Jeddah,Full-time,E011,Q9
45,64,Bachelor,Teacher,23025,Jeddah,Self-employed,E004,Q9
21,1,High School,Worker,3204,Riyadh,Self-employed,E004,Q4
26,3,Diploma,Technician,31388,Riyadh,Unemployed,E002,Q4
30,5,PhD,Scientist,67305,Dammam,Full-time,E001,Q4
31,12,PhD,Scientist,38868,Riyadh,Full-time,E007,Q3
39,20,PhD,Professor,30859,Jeddah,Self-employed,E009,Q3
48,7,Diploma,Lab Technician,11662,Jeddah,Full-time,E011,Q2
42,16,Bachelor,Analyst,8012,Jeddah,Full-time,E012,Q6
23,2,PhD,Senior Researcher,65009,Riyadh,Full-time,E010,Q7
54,27,Master,Consultant,16127,Riyadh,Part-time,E005,Q5
38,18,High School,Clerk,4444,Riyadh,Full-time,E005,Q4
38,10,Bachelor,Software Developer,8836,Riyadh,Full-time,E010,Q9
43,21,PhD,Janitor,6253,Dammam,Part-time,E011,Q3
32,13,Master,Financial Analyst,17946,Riyadh,Self-employed,E011,Q6
16,10,Master,Data Scientist,22311,Riyadh,Part-time,E005,Q3
12,4,High School,Worker,6856,Dammam,Self-employed,E006,Q8
47,23,Diploma,Lab Technician,10952,Riyadh,Full-time,E010,Q10
31,3,High School,Janitor,5282,Jeddah,Full-time,E009,Q9
43,4,High School,Cashier,5214,Jeddah,Part-time,E006,Q8
35,8,Master,Financial Analyst,37162,Riyadh,Self-employed,E003,Q8
18,10,PhD,Senior Researcher,60142,Jeddah,Full-time,E004,Q5
83,11,PhD,Scientist,56750,Jeddah,Full-time,E009,Q9
42,9,High School,Driver,3747,Jeddah,Self-employed,E011,Q7
52,20,High School,Scientist,79217,Jeddah,Full-time,E005,Q10
40,13,Bachelor,Marketing Specialist,8197,Dammam,Full-time,E004,Q1
21,3,Diploma,Administrative Assistant,9422,Riyadh,Full-time,E001,Q4
50,6,PhD,Professor,67980,Riyadh,Full-time,E011,Q3
34,4,High School,Security Guard,7645,Jeddah,Full-time,E008,Q4
57,7,High School,Surgeon,53498,Dammam,Full-time,E010,Q7
18,23,Bachelor,Teacher,20158,Jeddah,Student,E002,Q1
48,5,PhD,Waiter,4869,Dammam,Part-time,E003,Q5
20,0,PhD,Professor,62866,Riyadh,Self-employed,E001,Q10
47,1,High School,Waiter,5495,Dammam,Full-time,E007,Q3
46,26,High School,Worker,3444,Riyadh,Full-time,E013,Q4
45,26,Master,Data Scientist,37416,Riyadh,Part-time,E004,Q10
30,5,Master,Project Manager,37031,Riyadh,Full-time,E001,Q5
47,12,High School,Driver,3299,Dammam,Full-time,E006,Q7
37,2,Bachelor,Teacher,12789,Dammam,Full-time,E010,Q7
42,9,Master,Project Manager,20013,Riyadh,Full-time,E001,Q6
41,15,PhD,Senior Researcher,62679,Riyadh,Full-time,E010,Q10
41,2,PhD,Professor,39560,Riyadh,Part-time,E007,Q5
50,6,Diploma,Receptionist,75021,Riyadh,Unemployed,E009,Q3
24,6,High School,Janitor,7836,Dammam,Full-time,E002,Q3
38,6,High School,Waiter,7044,Riyadh,Full-time,E002,Q3
18,29,PhD,Professor,72383,Dammam,Self-employed,E005,Q5
30,5,Bachelor,Teacher,16384,Riyadh,Full-time,E001,Q10
24,4,PhD,Senior Researcher,53245,Dammam,Full-time,E007,Q5
43,12,PhD,Senior Researcher,26685,Riyadh,Full-time,E005,Q6
52,23,Master,Researcher,37417,Dammam,Full-time,E003,Q7
52,32,Master,Researcher,35074,Riyadh,Full-time,E006,Q9
35,3,Diploma,Receptionist,11942,Jeddah,Self-employed,E009,Q6
33,1,Master,Researcher,19618,Dammam,Self-employed,E003,Q2
29,5,PhD,Research Director,39313,Riyadh,Full-time,E013,Q9
46,3,High School,Security Guard,3229,Riyadh,Full-time,E002,Q4
36,12,Diploma,Receptionist,6479,Dammam,Full-time,E004,Q6
20,8,PhD,Senior Researcher,59214,Riyadh,Full-time,E008,Q8
20,5,PhD,Professor,71318,Riyadh,Full-time,E008,Q2
39,7,Diploma,Lab Technician,5797,Dammam,Part-time,E012,Q6
30,5,Master,Senior Engineer,17139,Dammam,Full-time,E001,Q8
40,7,High School,Research Director,72509,Jeddah,Full-time,E014,Q3
12,7,Diploma,Administrative Assistant,9540,Jeddah,Full-time,E007,Q6
39,13,High School,Security Guard,4102,Jeddah,Full-time,E015,Q6
41,1,Bachelor,Analyst,14462,Jeddah,Full-time,E014,Q5
50,20,Master,Financial Analyst,32235,Jeddah,Full-time,E015,Q6
24,9,PhD,Professor,57199,Jeddah,Part-time,E012,Q2
43,22,Bachelor,Software Developer,13301,Riyadh,Full-time,E005,Q4
40,8,High School,Waiter,4132,Jeddah,Full-time,E015,Q3
33,10,Diploma,Lab Technician,9631,Dammam,Full-time,E005,Q1
77,23,Bachelor,Teacher,20548,Jeddah,Full-time,E006,Q2
45,5,Master,Researcher,24166,Jeddah,Full-time,E010,Q2
30,10,Diploma,Receptionist,9897,Jeddah,Full-time,E006,Q6
50,30,Diploma,Administrative Assistant,8622,Jeddah,Full-time,E004,Q5
33,1,Diploma,Administrative Assistant,8122,Riyadh,Part-time,E004,Q4
45,24,PhD,Research Director,42865,Dammam,Full-time,E002,Q9
54,30,Master,Data Scientist,16225,Riyadh,Full-time,E013,Q2
45,3,PhD,Department Head,63840,Jeddah,Full-time,E004,Q10
35,7,Master,Researcher,27218,Jeddah,Full-time,E011,Q8
35,7,High School,Cashier,7212,Riyadh,Full-time,E005,Q5
37,12,PhD,Research Director,28850,Dammam,Full-time,E013,Q2
53,0,Master,Researcher,31056,Riyadh,Part-time,E006,Q4
